STATION_NUMBER,YEAR,MONTH,MIN,MAX,Day,FlowValue,Symbol,DateKey
01AD001,1921,1,14.70000,14.70000,20,14.70000,,19210120
01AD001,1921,2,9.06000,11.60000,20,11.60000,,19210220
01AD001,1921,3,3.40000,28.60000,20,10.50000,,19210320
01AD001,1921,4,29.70000,184.00000,20,85.00000,,19210420
01AD001,1921,5,64.60000,289.00000,20,138.00000,,19210520
01AD001,1921,6,28.30000,64.60000,20,31.70000,,19210620
01AD001,1921,7,12.50000,28.30000,20,15.90000,,19210720
01AD001,1921,8,9.63000,15.90000,20,15.90000,,19210820
01AD001,1921,9,6.23000,15.90000,20,9.63000,,19210920
01AD001,1921,10,14.20000,14.20000,20,14.20000,,19211020
01AD001,1921,11,24.40000,38.20000,20,28.30000,,19211120
01AD001,1921,12,17.60000,24.40000,20,19.30000,,19211220
01AD001,1922,1,17.60000,17.60000,20,17.60000,,19220120
01AD001,1922,2,17.60000,17.60000,20,17.60000,,19220220
01AD001,1922,3,12.50000,12.50000,20,12.50000,,19220320
01AD001,1922,4,15.90000,114.00000,20,79.60000,,19220420
01AD001,1922,5,73.60000,146.00000,20,125.00000,,19220520
01AD001,1922,6,54.10000,128.00000,20,94.60000,,19220620
01AD001,1922,7,34.00000,118.00000,20,56.60000,,19220720
01AD001,1922,8,15.90000,31.70000,20,22.70000,,19220820
01AD001,1922,9,4.81000,15.90000,20,7.93000,,19220920
01AD001,1922,10,2.83000,7.79000,20,5.80000,,19221020
01AD001,1922,11,3.96000,5.80000,20,5.80000,,19221120
01AD001,1922,12,3.23000,3.23000,20,3.23000,,19221220
01AD001,1923,1,2.27000,2.27000,20,2.27000,,19230120
01AD001,1923,2,1.47000,1.47000,20,1.47000,,19230220
01AD001,1923,3,1.53000,1.53000,20,1.53000,,19230320
01AD001,1923,4,1.42000,51.00000,20,4.25000,,19230420
01AD001,1923,5,66.00000,183.00000,20,183.00000,,19230520
01AD001,1923,6,37.40000,129.00000,20,44.20000,,19230620
01AD001,1923,7,17.80000,37.40000,20,24.20000,,19230720
01AD001,1923,8,7.79000,15.90000,20,7.79000,,19230820
01AD001,1923,9,11.80000,15.90000,20,13.90000,,19230920
01AD001,1923,10,11.50000,38.20000,20,11.50000,,19231020
01AD001,1923,11,40.80000,59.70000,20,45.90000,,19231120
01AD001,1923,12,35.70000,68.20000,20,54.10000,,19231220
01AD001,1924,1,24.40000,24.40000,20,24.40000,,19240120
01AD001,1924,2,16.70000,16.70000,20,16.70000,,19240220
01AD001,1924,3,10.40000,10.40000,20,10.40000,,19240320
01AD001,1924,4,12.90000,12.90000,20,12.90000,,19240420
01AD001,1924,5,59.70000,279.00000,20,272.00000,,19240520
01AD001,1924,6,51.30000,160.00000,20,73.90000,,19240620
01AD001,1924,7,22.80000,48.40000,20,28.90000,,19240720
01AD001,1924,8,22.80000,31.10000,20,26.80000,,19240820
01AD001,1924,9,19.50000,31.10000,20,28.90000,,19240920
01AD001,1924,10,19.50000,40.80000,20,28.90000,,19241020
01AD001,1924,11,19.50000,35.70000,20,19.50000,,19241120
01AD001,1924,12,26.00000,40.80000,20,33.40000,,19241220
01AD001,1925,1,18.30000,18.30000,20,18.30000,B,19250120
01AD001,1925,2,17.10000,17.10000,20,17.10000,B,19250220
01AD001,1925,3,16.80000,16.80000,20,16.80000,B,19250320
01AD001,1925,4,21.10000,116.00000,20,77.00000,,19250420
01AD001,1925,5,123.00000,260.00000,20,225.00000,,19250520
01AD001,1925,6,35.70000,133.00000,20,62.60000,,19250620
01AD001,1925,7,21.10000,35.70000,20,24.80000,,19250720
01AD001,1925,8,15.60000,24.80000,20,22.80000,,19250820
01AD001,1925,9,16.80000,24.80000,20,19.50000,,19250920
01AD001,1925,10,24.80000,54.10000,20,40.80000,,19251020
01AD001,1925,11,43.30000,83.00000,20,71.10000,,19251120
01AD001,1925,12,33.40000,73.90000,20,45.90000,,19251220
01AD001,1926,1,22.10000,22.10000,20,22.10000,B,19260120
01AD001,1926,2,15.90000,15.90000,20,15.90000,B,19260220
01AD001,1926,3,10.60000,10.60000,20,10.60000,B,19260320
01AD001,1926,4,9.43000,13.30000,20,9.91000,,19260420
01AD001,1926,5,14.40000,279.00000,20,221.00000,,19260520
01AD001,1926,6,65.40000,248.00000,20,113.00000,,19260620
01AD001,1926,7,21.10000,62.60000,20,28.90000,,19260720
01AD001,1926,8,11.50000,22.80000,20,12.30000,,19260820
01AD001,1926,9,12.30000,28.90000,20,26.80000,,19260920
01AD001,1926,10,28.30000,42.80000,20,30.60000,,19261020
01AD001,1926,11,45.30000,81.00000,20,66.50000,,19261120
01AD001,1926,12,50.10000,50.10000,20,50.10000,B,19261220
01AD001,1927,1,19.30000,19.30000,20,19.30000,B,19270120
01AD001,1927,2,14.30000,14.30000,20,14.30000,B,19270220
01AD001,1927,3,10.60000,10.60000,20,10.60000,B,19270320
01AD001,1927,4,31.10000,31.10000,20,31.10000,B,19270420
01AD001,1927,5,115.00000,137.00000,20,134.00000,,19270520
01AD001,1927,6,55.50000,121.00000,20,86.90000,,19270620
01AD001,1927,7,26.30000,50.40000,20,26.30000,E,19270720
01AD001,1927,8,18.90000,18.90000,20,18.90000,E,19270820
01AD001,1927,9,15.20000,15.20000,20,15.20000,E,19270920
01AD001,1927,10,15.40000,53.00000,20,35.10000,,19271020
01AD001,1927,11,53.00000,208.00000,20,186.00000,,19271120
01AD001,1927,12,60.90000,175.00000,20,96.00000,,19271220
01AD001,1928,1,41.60000,41.60000,20,41.60000,B,19280120
01AD001,1928,2,21.70000,21.70000,20,21.70000,B,19280220
01AD001,1928,3,12.60000,12.60000,20,12.60000,B,19280320
01AD001,1928,4,12.80000,96.00000,20,92.90000,,19280420
01AD001,1928,5,102.00000,311.00000,20,278.00000,,19280520
01AD001,1928,6,55.50000,238.00000,20,92.90000,,19280620
01AD001,1928,7,28.30000,57.20000,20,28.30000,E,19280720
01AD001,1928,8,30.30000,30.30000,20,30.30000,E,19280820
01AD001,1928,9,18.20000,29.40000,20,19.90000,E,19280920
01AD001,1929,12,20.50000,20.50000,20,20.50000,B,19291220
01AD001,1930,1,7.25000,8.58000,20,8.58000,B,19300120
01AD001,1930,2,6.74000,6.74000,20,6.74000,B,19300220
01AD001,1930,3,18.70000,18.70000,20,18.70000,B,19300320
01AD001,1930,4,21.70000,86.10000,20,74.80000,,19300420
01AD001,1930,5,88.90000,261.00000,20,241.00000,,19300520
01AD001,1930,6,31.10000,136.00000,20,56.60000,E,19300620
01AD001,1930,7,17.50000,55.20000,20,55.20000,E,19300720
01AD001,1930,8,18.40000,110.00000,20,110.00000,E,19300820
01AD001,1930,9,24.20000,60.60000,20,52.40000,E,19300920
01AD001,1930,10,9.49000,28.90000,20,28.00000,E,19301020
01AD001,1930,11,16.90000,39.60000,20,24.10000,,19301120
01AD001,1930,12,8.38000,50.10000,20,21.00000,B,19301220
01AD001,1931,1,15.90000,39.60000,20,34.00000,B,19310120
01AD001,1931,2,14.90000,26.10000,20,15.20000,B,19310220
01AD001,1931,3,12.70000,22.50000,20,12.70000,B,19310320
01AD001,1931,4,18.20000,160.00000,20,89.80000,,19310420
01AD001,1931,5,15.10000,162.00000,20,88.30000,,19310520
01AD001,1931,6,16.30000,94.00000,20,65.70000,,19310620
01AD001,1931,7,8.21000,56.60000,20,8.21000,E,19310720
01AD001,1931,8,12.20000,38.50000,20,12.20000,E,19310820
01AD001,1931,9,11.80000,124.00000,20,11.80000,E,19310920
01AD001,1931,10,41.10000,137.00000,20,124.00000,,19311020
01AD001,1931,11,58.00000,127.00000,20,58.00000,E,19311120
01AD001,1931,12,14.90000,51.00000,20,20.00000,,19311220
01AD001,1932,1,14.90000,21.40000,20,16.10000,,19320120
01AD001,1932,2,15.90000,26.40000,20,15.90000,B,19320220
01AD001,1932,3,24.60000,48.10000,20,35.40000,,19320320
01AD001,1932,4,45.60000,183.00000,20,121.00000,,19320420
01AD001,1932,5,28.30000,202.00000,20,180.00000,,19320520
01AD001,1932,6,16.30000,32.00000,20,32.00000,E,19320620
01AD001,1932,7,28.10000,70.50000,20,70.50000,E,19320720
01AD001,1932,8,21.80000,91.50000,20,91.50000,,19320820
01AD001,1932,9,31.40000,93.40000,20,93.40000,E,19320920
01AD001,1932,10,37.90000,65.70000,20,51.30000,,19321020
01AD001,1932,11,38.80000,80.10000,20,68.80000,,19321120
01AD001,1932,12,18.80000,57.20000,20,18.80000,,19321220
01AD001,1933,1,16.30000,36.00000,20,20.20000,,19330120
01AD001,1933,2,10.30000,21.70000,20,11.90000,B,19330220
01AD001,1933,3,20.20000,43.60000,20,31.10000,,19330320
01AD001,1933,4,31.10000,109.00000,20,68.50000,,19330420
01AD001,1933,5,109.00000,306.00000,20,303.00000,E,19330520
01AD001,1933,6,20.10000,194.00000,20,20.10000,,19330620
01AD001,1933,7,15.10000,112.00000,20,31.10000,,19330720
01AD001,1933,8,15.10000,65.70000,20,65.70000,,19330820
01AD001,1933,9,24.90000,30.00000,20,30.00000,E,19330920
01AD001,1933,10,11.50000,14.90000,20,12.90000,E,19331020
01AD001,1933,11,12.90000,60.00000,20,38.50000,,19331120
01AD001,1933,12,14.00000,21.70000,20,14.00000,B,19331220
01AD001,1934,1,17.30000,24.90000,20,19.10000,B,19340120
01AD001,1934,2,31.40000,34.00000,20,32.60000,B,19340220
01AD001,1934,3,21.70000,31.10000,20,24.90000,,19340320
01AD001,1934,4,17.60000,300.00000,20,88.30000,,19340420
01AD001,1934,5,47.60000,405.00000,20,249.00000,,19340520
01AD001,1934,6,16.30000,81.60000,20,73.10000,,19340620
01AD001,1934,7,18.20000,42.50000,20,18.20000,E,19340720
01AD001,1934,8,15.10000,22.10000,20,22.10000,E,19340820
01AD001,1934,9,16.90000,58.60000,20,16.90000,E,19340920
01AD001,1934,10,8.95000,15.30000,20,14.40000,E,19341020
01AD001,1934,11,7.08000,7.08000,20,7.08000,E,19341120
01AD001,1934,12,6.54000,6.54000,20,6.54000,E,19341220
01AD001,1935,1,14.60000,20.20000,20,14.60000,E,19350120
01AD001,1935,2,23.70000,34.30000,20,34.30000,E,19350220
01AD001,1935,3,34.30000,37.10000,20,37.10000,E,19350320
01AD001,1935,4,24.90000,143.00000,20,28.30000,E,19350420
01AD001,1935,5,17.00000,183.00000,20,133.00000,,19350520
01AD001,1935,6,30.30000,64.60000,20,39.90000,,19350620
01AD001,1935,7,25.30000,61.70000,20,25.30000,E,19350720
01AD001,1935,8,22.70000,36.00000,20,26.80000,E,19350820
01AD001,1935,9,19.80000,45.30000,20,19.80000,E,19350920
01AD001,1935,10,12.30000,16.30000,20,12.30000,E,19351020
01AD001,1935,11,7.36000,23.60000,20,16.50000,,19351120
01AD001,1935,12,5.10000,5.41000,20,5.41000,B,19351220
01AD001,1936,1,4.39000,4.53000,20,4.39000,B,19360120
01AD001,1936,2,4.16000,10.30000,20,9.06000,B,19360220
01AD001,1936,3,14.00000,208.00000,20,30.60000,B,19360320
01AD001,1936,4,110.00000,208.00000,20,129.00000,,19360420
01AD001,1936,5,118.00000,219.00000,20,188.00000,,19360520
01AD001,1936,6,43.30000,155.00000,20,51.30000,,19360620
01AD001,1936,7,18.40000,23.20000,20,18.40000,E,19360720
01AD001,1936,8,26.40000,72.20000,20,62.30000,,19360820
01AD001,1936,9,9.80000,11.60000,20,10.00000,,19360920
01AD001,1936,10,9.51000,11.00000,20,10.20000,E,19361020
01AD001,1936,11,9.71000,38.20000,20,23.10000,,19361120
01AD001,1936,12,9.80000,17.20000,20,17.20000,B,19361220
01AD001,1937,1,18.20000,27.20000,20,27.20000,B,19370120
01AD001,1937,2,14.60000,23.00000,20,14.60000,B,19370220
01AD001,1937,3,35.10000,48.70000,20,44.20000,,19370320
01AD001,1937,4,30.90000,151.00000,20,60.90000,,19370420
01AD001,1937,5,57.80000,210.00000,20,150.00000,,19370520
01AD001,1937,6,21.60000,73.30000,20,32.60000,,19370620
01AD001,1937,7,15.70000,25.30000,20,25.30000,E,19370720
01AD001,1937,8,9.57000,13.40000,20,9.57000,E,19370820
01AD001,1937,9,11.20000,20.20000,20,15.90000,E,19370920
01AD001,1937,10,10.40000,37.90000,20,10.40000,E,19371020
01AD001,1937,11,43.00000,104.00000,20,98.00000,,19371120
01AD001,1937,12,8.52000,83.80000,20,18.80000,,19371220
01AD001,1938,1,8.64000,50.10000,20,26.20000,,19380120
01AD001,1938,2,10.90000,36.50000,20,11.90000,,19380220
01AD001,1938,3,32.60000,81.80000,20,39.40000,,19380320
01AD001,1938,4,50.70000,194.00000,20,84.70000,,19380420
01AD001,1938,5,75.00000,200.00000,20,142.00000,,19380520
01AD001,1938,6,18.60000,69.70000,20,36.00000,,19380620
01AD001,1938,7,13.40000,39.90000,20,25.70000,,19380720
01AD001,1938,8,25.50000,39.90000,20,25.50000,,19380820
01AD001,1938,9,46.70000,91.20000,20,46.70000,,19380920
01AD001,1938,10,37.70000,61.20000,20,42.50000,E,19381020
01AD001,1938,11,17.60000,39.40000,20,24.90000,E,19381120
01AD001,1938,12,5.80000,116.00000,20,45.00000,,19381220
01AD001,1939,1,13.80000,23.40000,20,21.60000,B,19390120
01AD001,1939,2,22.50000,37.70000,20,22.50000,B,19390220
01AD001,1939,3,26.00000,38.50000,20,34.00000,,19390320
01AD001,1939,4,12.50000,86.60000,20,14.00000,,19390420
01AD001,1939,5,79.90000,289.00000,20,235.00000,,19390520
01AD001,1939,6,31.10000,79.90000,20,53.50000,,19390620
01AD001,1939,7,20.70000,53.50000,20,39.90000,,19390720
01AD001,1939,8,79.90000,126.00000,20,126.00000,E,19390820
01AD001,1939,9,39.10000,61.20000,20,55.80000,E,19390920
01AD001,1939,10,42.20000,58.60000,20,47.90000,E,19391020
01AD001,1939,11,25.30000,91.20000,20,42.20000,,19391120
01AD001,1939,12,25.30000,109.00000,20,46.70000,,19391220
01AD001,1940,1,13.40000,25.30000,20,13.40000,B,19400120
01AD001,1940,2,24.90000,27.40000,20,27.40000,B,19400220
01AD001,1940,3,21.60000,41.30000,20,31.10000,,19400320
01AD001,1940,4,19.80000,106.00000,20,54.90000,,19400420
01AD001,1940,5,115.00000,239.00000,20,176.00000,,19400520
01AD001,1940,6,26.60000,137.00000,20,60.30000,,19400620
01AD001,1940,7,18.50000,132.00000,20,18.50000,E,19400720
01AD001,1940,8,15.70000,55.20000,20,55.20000,E,19400820
01AD001,1940,9,16.10000,43.30000,20,16.10000,E,19400920
01AD001,1940,10,11.50000,31.40000,20,20.20000,E,19401020
01AD001,1940,11,11.00000,13.50000,20,13.50000,E,19401120
01AD001,1940,12,6.23000,17.30000,20,12.60000,E,19401220
01AD001,1941,1,12.20000,28.20000,20,16.00000,E,19410120
01AD001,1941,2,23.00000,30.30000,20,30.30000,E,19410220
01AD001,1941,3,26.80000,43.90000,20,39.40000,,19410320
01AD001,1941,4,23.20000,294.00000,20,111.00000,,19410420
01AD001,1941,5,32.80000,286.00000,20,170.00000,,19410520
01AD001,1941,6,14.60000,67.40000,20,57.20000,,19410620
01AD001,1941,7,14.70000,32.80000,20,26.80000,E,19410720
01AD001,1941,8,13.00000,28.00000,20,24.50000,E,19410820
01AD001,1941,9,12.70000,51.80000,20,19.50000,E,19410920
01AD001,1941,10,35.10000,122.00000,20,122.00000,E,19411020
01AD001,1941,11,51.30000,74.20000,20,74.20000,B,19411120
01AD001,1941,12,15.90000,42.80000,20,15.90000,B,19411220
01AD001,1942,1,19.00000,23.20000,20,19.00000,B,19420120
01AD001,1942,2,27.40000,31.10000,20,31.10000,B,19420220
01AD001,1942,3,30.00000,54.90000,20,30.90000,B,19420320
01AD001,1942,4,27.20000,202.00000,20,37.10000,,19420420
01AD001,1942,5,51.80000,371.00000,20,212.00000,,19420520
01AD001,1942,6,16.80000,187.00000,20,184.00000,,19420620
01AD001,1942,7,20.20000,34.00000,20,20.20000,E,19420720
01AD001,1942,8,26.10000,39.60000,20,26.10000,E,19420820
01AD001,1942,9,24.10000,38.20000,20,34.80000,E,19420920
01AD001,1942,10,9.83000,10.50000,20,9.83000,E,19421020
01AD001,1942,11,5.47000,14.00000,20,5.47000,,19421120
01AD001,1942,12,6.23000,11.50000,20,9.20000,B,19421220
01AD001,1943,1,7.08000,13.90000,20,13.00000,B,19430120
01AD001,1943,2,12.70000,13.50000,20,13.00000,B,19430220
01AD001,1943,3,12.20000,12.90000,20,12.70000,B,19430320
01AD001,1943,4,9.20000,32.00000,20,10.50000,,19430420
01AD001,1943,5,33.70000,245.00000,20,242.00000,,19430520
01AD001,1943,6,30.30000,180.00000,20,33.10000,,19430620
01AD001,1943,7,25.10000,69.40000,20,25.10000,E,19430720
01AD001,1943,8,20.70000,30.00000,20,30.00000,E,19430820
01AD001,1943,9,32.30000,56.10000,20,41.60000,E,19430920
01AD001,1943,10,13.90000,36.00000,20,36.00000,E,19431020
01AD001,1943,11,41.30000,91.70000,20,91.70000,E,19431120
01AD001,1943,12,13.00000,42.50000,20,15.60000,B,19431220
01AD001,1944,1,10.10000,19.00000,20,19.00000,B,19440120
01AD001,1944,2,29.20000,32.00000,20,32.00000,B,19440220
01AD001,1944,3,18.10000,29.20000,20,20.70000,,19440320
01AD001,1944,4,13.00000,37.90000,20,13.90000,,19440420
01AD001,1944,5,30.30000,189.00000,20,149.00000,,19440520
01AD001,1944,6,14.20000,43.90000,20,27.00000,,19440620
01AD001,1944,7,19.00000,28.90000,20,24.10000,E,19440720
01AD001,1944,8,17.30000,41.10000,20,41.10000,E,19440820
01AD001,1944,9,11.30000,24.10000,20,11.30000,E,19440920
01AD001,1944,10,10.80000,39.40000,20,13.40000,,19441020
01AD001,1944,11,23.60000,43.90000,20,39.40000,,19441120
01AD001,1944,12,19.00000,25.10000,20,19.00000,B,19441220
01AD001,1945,1,12.20000,27.00000,20,27.00000,B,19450120
01AD001,1945,2,23.20000,44.50000,20,34.00000,B,19450220
01AD001,1945,3,35.10000,51.30000,20,44.50000,,19450320
01AD001,1945,4,61.20000,229.00000,20,229.00000,,19450420
01AD001,1945,5,39.90000,184.00000,20,100.00000,,19450520
01AD001,1945,6,12.20000,63.70000,20,43.30000,,19450620
01AD001,1945,7,30.00000,74.20000,20,74.20000,E,19450720
01AD001,1945,8,24.10000,52.40000,20,24.10000,E,19450820
01AD001,1945,9,13.90000,43.30000,20,43.30000,E,19450920
01AD001,1945,10,34.00000,44.50000,20,34.00000,E,19451020
01AD001,1945,11,16.40000,35.40000,20,35.10000,E,19451120
01AD001,1945,12,5.21000,43.90000,20,6.82000,,19451220
01AD001,1946,1,19.00000,22.90000,20,19.00000,B,19460120
01AD001,1946,2,29.40000,47.30000,20,41.60000,,19460220
01AD001,1946,3,30.30000,48.40000,20,36.20000,,19460320
01AD001,1946,4,34.00000,160.00000,20,39.90000,,19460420
01AD001,1946,5,177.00000,240.00000,20,240.00000,,19460520
01AD001,1946,6,22.40000,166.00000,20,54.40000,,19460620
01AD001,1946,7,19.00000,27.00000,20,19.00000,E,19460720
01AD001,1946,8,16.80000,56.10000,20,56.10000,E,19460820
01AD001,1946,9,19.00000,37.90000,20,37.90000,E,19460920
01AD001,1946,10,10.30000,34.80000,20,12.00000,,19461020
01AD001,1946,11,5.04000,12.20000,20,5.04000,B,19461120
01AD001,1946,12,4.76000,5.38000,20,4.81000,B,19461220
01AD001,1947,1,9.46000,18.50000,20,18.50000,B,19470120
01AD001,1947,2,5.97000,22.40000,20,5.97000,B,19470220
01AD001,1947,3,35.10000,56.40000,20,38.20000,,19470320
01AD001,1947,4,33.40000,81.80000,20,61.70000,,19470420
01AD001,1947,5,82.10000,331.00000,20,317.00000,,19470520
01AD001,1947,6,23.20000,283.00000,20,90.60000,,19470620
01AD001,1947,7,39.90000,52.40000,20,39.90000,E,19470720
01AD001,1947,8,24.90000,42.20000,20,28.90000,E,19470820
01AD001,1947,9,36.80000,51.30000,20,51.30000,E,19470920
01AD001,1947,10,22.40000,33.70000,20,22.40000,E,19471020
01AD001,1947,11,16.30000,22.20000,20,20.50000,,19471120
01AD001,1947,12,15.60000,20.20000,20,15.60000,B,19471220
01AD001,1948,1,9.83000,14.20000,20,12.70000,B,19480120
01AD001,1948,2,5.80000,6.31000,20,5.80000,B,19480220
01AD001,1948,3,5.80000,12.20000,20,6.91000,B,19480320
01AD001,1948,4,13.30000,122.00000,20,76.70000,,19480420
01AD001,1948,5,125.00000,206.00000,20,187.00000,,19480520
01AD001,1948,6,19.70000,174.00000,20,19.70000,,19480620
01AD001,1948,7,17.40000,29.20000,20,20.70000,E,19480720
01AD001,1948,8,20.70000,35.10000,20,20.70000,E,19480820
01AD001,1948,9,27.70000,54.40000,20,43.30000,E,19480920
01AD001,1948,10,13.30000,36.80000,20,14.40000,E,19481020
01AD001,1948,11,20.70000,73.30000,20,55.50000,,19481120
01AD001,1948,12,23.60000,89.50000,20,51.80000,,19481220
01AD001,1949,1,15.20000,24.40000,20,15.20000,B,19490120
01AD001,1949,2,21.90000,37.90000,20,21.90000,B,19490220
01AD001,1949,3,30.00000,43.30000,20,39.10000,,19490320
01AD001,1949,4,35.10000,144.00000,20,125.00000,,19490420
01AD001,1949,5,20.80000,157.00000,20,22.70000,,19490520
01AD001,1949,6,35.70000,133.00000,20,40.80000,,19490620
01AD001,1949,7,23.10000,42.20000,20,23.10000,E,19490720
01AD001,1949,8,22.30000,39.10000,20,36.00000,E,19490820
01AD001,1949,9,17.40000,36.00000,20,36.00000,E,19490920
01AD001,1949,10,27.30000,46.20000,20,38.50000,E,19491020
01AD001,1949,11,5.52000,24.20000,20,6.29000,,19491120
01AD001,1949,12,4.87000,7.05000,20,6.12000,B,19491220
01AD001,1950,1,23.60000,43.30000,20,43.30000,B,19500120
01AD001,1950,2,24.40000,44.70000,20,29.20000,B,19500220
01AD001,1950,3,30.00000,45.90000,20,30.00000,B,19500320
01AD001,1950,4,36.20000,176.00000,20,48.10000,,19500420
01AD001,1950,5,20.80000,184.00000,20,111.00000,,19500520
01AD001,1950,6,42.50000,109.00000,20,101.00000,,19500620
01AD001,1950,7,30.30000,109.00000,20,30.30000,E,19500720
01AD001,1950,8,27.30000,50.40000,20,50.40000,E,19500820
01AD001,1950,9,9.63000,36.00000,20,36.00000,E,19500920
01AD001,1950,10,9.12000,24.90000,20,10.50000,,19501020
01AD001,1950,11,6.03000,138.00000,20,6.03000,,19501120
01AD001,1950,12,35.10000,211.00000,20,184.00000,,19501220
01AD001,1951,1,26.30000,33.10000,20,26.30000,B,19510120
01AD001,1951,2,13.40000,30.00000,20,13.40000,B,19510220
01AD001,1951,3,36.00000,67.70000,20,57.80000,B,19510320
01AD001,1951,4,46.20000,275.00000,20,257.00000,,19510420
01AD001,1951,5,29.40000,198.00000,20,47.30000,,19510520
01AD001,1951,6,17.30000,61.40000,20,17.30000,E,19510620
01AD001,1951,7,41.90000,65.10000,20,65.10000,E,19510720
01AD001,1951,8,27.90000,41.90000,20,41.90000,E,19510820
01AD001,1951,9,19.00000,55.50000,20,44.70000,E,19510920
01AD001,1951,10,9.77000,48.10000,20,45.90000,,19511020
01AD001,1951,11,7.31000,64.00000,20,7.82000,,19511120
01AD001,1951,12,26.50000,86.60000,20,34.50000,,19511220
01AD001,1952,1,5.95000,43.60000,20,22.50000,,19520120
01AD001,1952,2,5.18000,51.50000,20,16.40000,,19520220
01AD001,1952,3,20.90000,51.00000,20,48.10000,,19520320
01AD001,1952,4,22.50000,179.00000,20,51.50000,,19520420
01AD001,1952,5,162.00000,286.00000,20,260.00000,,19520520
01AD001,1952,6,36.80000,158.00000,20,57.50000,,19520620
